title,N,thesession_url,type,file_name,yt_link,instrumentation,instrument,segmentation,beats
Colonel Fraser,1,,reel,01_v11.mp3,youtube.com/watch/-jCOjzgwr4Q,ensemble,"flute, guitar, percussion","[7.784580499, 15.616598639, 23.438095238, 31.238004535, 39.001564626, 46.788662132, 54.533129252, 62.247528345, 69.9630839, 77.472653061]","[0.28984127, 0.894693878, 1.404807256, 1.93399093, 2.448503401, 2.958843537, 3.41723356, 3.902086168, 4.387482993, 4.868571429, 5.366938776, 5.852018141, 6.346621315, 6.860204082, 7.334716553, 7.784580499, 8.308049887, 8.783809524, 9.266938776, 9.731337868, 10.236077098, 10.755646259, 11.218117914, 11.732585034, 12.224126984, 12.707460317, 13.190657596, 13.677755102, 14.150408163, 14.643356009, 15.145986395, 15.616598639, 16.121315193, 16.617142857, 17.086031746, 17.573287982, 18.059637188, 18.554603175, 19.051156463, 19.543401361, 20.034761905, 20.522879819, 21.040090703, 21.501111111, 22.002517007, 22.48106576, 22.964444444, 23.438095238, 23.93553288, 24.435555556, 24.9261678, 25.408911565, 25.897981859, 26.401564626, 26.855124717, 27.359319728, 27.834172336, 28.308253968, 28.817414966, 29.300521542, 29.78399093, 30.297256236, 30.769251701, 31.238004535, 31.723628118, 32.200566893, 32.697324263, 33.215804989, 33.703106576, 34.165895692, 34.672902494, 35.166848073, 35.651405896, 36.104807256, 36.59106576, 37.076598639, 37.582267574, 38.05553288, 38.517913832, 39.001564626, 39.519818594, 40.008798186, 40.505668934, 40.97138322, 41.43478458, 41.91952381, 42.385079365, 42.890090703, 43.371247166, 43.851292517, 44.384693878, 44.852086168, 45.350589569, 45.860839002, 46.315804989, 46.788662132, 47.29877551, 47.784195011, 48.272312925, 48.756235828, 49.252176871, 49.750136054, 50.211247166, 50.704648526, 51.205714286, 51.67138322, 52.16814059, 52.63478458, 53.101043084, 53.57138322, 54.057346939, 54.533129252, 55.003741497, 55.467687075, 55.968208617, 56.430657596, 56.920589569, 57.411337868, 57.914603175, 58.404036281, 58.874195011, 59.356417234, 59.833061224, 60.337052154, 60.859501134, 61.314285714, 61.769478458, 62.247528345, 62.720136054, 63.202471655, 63.714081633, 64.226394558, 64.692857143, 65.185487528, 65.669092971, 66.148480726, 66.632834467, 67.103219955, 67.571678005, 68.058480726, 68.556734694, 69.03244898, 69.501088435, 69.9630839, 70.433038549, 70.924988662, 71.385034014, 71.885646259, 72.368730159, 72.853197279, 73.351587302, 73.821791383, 74.307936508, 74.773446712, 75.240453515, 75.723310658, 76.216961451, 76.667664399, 77.137460317]"
Colonel Fraser,1,,reel,01_v12.mp3,youtube.com/watch/z4NannKg3qQ,solo,flute,"[8.328684807, 17.078253968, 25.774444444, 34.494716553, 43.101678005, 51.764331066, 60.50244898, 69.165986395, 77.773628118, 86.401247166]","[0.640657596, 1.220498866, 1.802970522, 2.320544218, 2.869931973, 3.421020408, 3.969433107, 4.49739229, 5.035600907, 5.563560091, 6.132947846, 6.664331066, 7.196689342, 7.748798186, 8.328684807, 8.852857143, 9.38106576, 9.963401361, 10.520793651, 11.071836735, 11.632222222, 12.178798186, 12.736530612, 13.277936508, 13.817573696, 14.347823129, 14.913038549, 15.4330839, 16.006598639, 16.53707483, 17.078253968, 17.642244898, 18.20185941, 18.742018141, 19.265782313, 19.834172336, 20.371179138, 20.933718821, 21.467981859, 22.035963719, 22.570362812, 23.073560091, 23.633605442, 24.180634921, 24.701088435, 25.250385488, 25.774444444, 26.320748299, 26.881609977, 27.429115646, 27.967097506, 28.500725624, 29.051496599, 29.613696145, 30.153854875, 30.678072562, 31.221609977, 31.770816327, 32.290634921, 32.855056689, 33.411156463, 33.914943311, 34.494716553, 35.019591837, 35.553424036, 36.073174603, 36.631337868, 37.150045351, 37.713310658, 38.2461678, 38.807573696, 39.329546485, 39.872947846, 40.414421769, 40.975034014, 41.50047619, 42.010952381, 42.551201814, 43.101678005, 43.663446712, 44.199614512, 44.722335601, 45.264603175, 45.792562358, 46.326780045, 46.878820862, 47.439433107, 47.978072562, 48.518979592, 49.080521542, 49.639569161, 50.155510204, 50.709954649, 51.227641723, 51.764331066, 52.324240363, 52.854671202, 53.391791383, 53.960884354, 54.5069161, 55.042630385, 55.611836735, 56.148367347, 56.695623583, 57.2530839, 57.798843537, 58.33122449, 58.867369615, 59.412811791, 59.964512472, 60.50244898, 61.033038549, 61.567437642, 62.111950113, 62.629727891, 63.19877551, 63.715419501, 64.267641723, 64.80600907, 65.331564626, 65.867188209, 66.447006803, 66.995396825, 67.534331066, 68.063696145, 68.616077098, 69.165986395, 69.694671202, 70.232176871, 70.794263039, 71.330408163, 71.84861678, 72.389092971, 72.93585034, 73.479931973, 74.013968254, 74.552743764, 75.088435374, 75.627959184, 76.164353741, 76.695510204, 77.252494331, 77.773628118, 78.304829932, 78.868412698, 79.400136054, 79.964240363, 80.517029478, 81.057029478, 81.612947846, 82.135646259, 82.698027211, 83.213061224, 83.752902494, 84.285147392, 84.805170068, 85.329659864, 85.871904762, 86.401247166]"
Colonel Fraser,1,,reel,01_v13.mp3,youtube.com/watch/8uAkkKTHh00,ensemble,"banjo, guitar","[10.599909297, 20.027210884, 28.990113379, 37.802086168, 46.614058957, 55.32154195, 63.880725624, 72.408526077, 80.762539683, 88.498503401]","[0.421587302, 1.163174603, 1.869206349, 2.534603175, 3.149206349, 3.842902494, 4.458231293, 5.079365079, 5.709206349, 6.359365079, 6.94154195, 7.568253968, 8.157460317, 8.772063492, 9.366349206, 10.007800454, 10.599909297, 11.215238095, 11.807346939, 12.41106576, 12.991564626, 13.595283447, 14.18739229, 14.779501134, 15.36, 15.975328798, 16.53260771, 17.113106576, 17.70521542, 18.262494331, 18.842993197, 19.435102041, 20.027210884, 20.584489796, 21.153378685, 21.745487528, 22.291156463, 22.836825397, 23.405714286, 23.962993197, 24.543492063, 25.07755102, 25.634829932, 26.215328798, 26.749387755, 27.329886621, 27.863945578, 28.432834467, 28.990113379, 29.524172336, 30.06984127, 30.638730159, 31.184399093, 31.71845805, 32.275736961, 32.84462585, 33.378684807, 33.935963719, 34.504852608, 35.038911565, 35.584580499, 36.153469388, 36.687528345, 37.244807256, 37.802086168, 38.359365079, 38.905034014, 39.473922902, 40.031201814, 40.565260771, 41.110929705, 41.668208617, 42.225487528, 42.771156463, 43.316825397, 43.862494331, 44.408163265, 44.942222222, 45.487891156, 46.045170068, 46.614058957, 47.148117914, 47.682176871, 48.239455782, 48.796734694, 49.319183673, 49.85324263, 50.398911565, 50.956190476, 51.50185941, 52.047528345, 52.593197279, 53.138866213, 53.696145125, 54.241814059, 54.799092971, 55.32154195, 55.864444444, 56.438571429, 56.982403628, 57.46877551, 58.031746032, 58.579591837, 59.102993197, 59.600589569, 60.173265306, 60.698911565, 61.215079365, 61.725487528, 62.276394558, 62.82276644, 63.389433107, 63.880725624, 64.402335601, 64.922426304, 65.425873016, 65.96260771, 66.494897959, 67.028662132, 67.550068027, 68.120521542, 68.640680272, 69.163038549, 69.663015873, 70.263628118, 70.821496599, 71.359705215, 71.871088435, 72.408526077, 72.936439909, 73.441496599, 73.991836735, 74.52553288, 75.059024943, 75.573446712, 76.106417234, 76.591972789, 77.121292517, 77.641247166, 78.185192744, 78.657210884, 79.20414966, 79.72707483, 80.253945578, 80.762539683, 81.309319728, 81.826621315, 82.353106576, 82.857936508, 83.368412698, 83.89185941, 84.408185941, 84.919092971, 85.4561678, 85.939138322, 86.43968254, 86.92861678, 87.476893424, 87.997845805]"
Farewell To Ireland,2,https://thesession.org/tunes/33,reel,02_v01.mp3,youtube.com/watch/0iFKVzMHzQY,ensemble,"banjo, guitar","[10.295283447, 19.25122449, 27.919319728, 36.441473923, 44.997188209, 53.392403628, 61.760680272, 70.124263039]","[0.673378685, 1.380702948, 2.002721088, 2.623854875, 3.250793651, 3.87399093, 4.446621315, 5.021315193, 5.610022676, 6.229818594, 6.851156463, 7.404557823, 8.016530612, 8.566303855, 9.15185941, 9.711927438, 10.295283447, 10.890929705, 11.465170068, 12.038911565, 12.577913832, 13.160521542, 13.698594104, 14.26244898, 14.807528345, 15.373560091, 15.955578231, 16.490181406, 17.068231293, 17.623809524, 18.159886621, 18.694489796, 19.25122449, 19.811247166, 20.368208617, 20.878911565, 21.443401361, 21.992517007, 22.52739229, 23.079591837, 23.610929705, 24.162993197, 24.713492063, 25.244897959, 25.809183673, 26.328798186, 26.863696145, 27.379138322, 27.919319728, 28.443922902, 29.005714286, 29.542267574, 30.076621315, 30.613514739, 31.139863946, 31.676099773, 32.186598639, 32.730045351, 33.272630385, 33.796643991, 34.343469388, 34.859909297, 35.387210884, 35.930340136, 36.441473923, 36.971904762, 37.511814059, 38.052585034, 38.584444444, 39.126621315, 39.64276644, 40.189297052, 40.727369615, 41.238639456, 41.814489796, 42.339909297, 42.878231293, 43.419365079, 43.926349206, 44.454603175, 44.997188209, 45.523764172, 46.021950113, 46.567619048, 47.090068027, 47.624126984, 48.16031746, 48.657414966, 49.181451247, 49.679092971, 50.213151927, 50.758820862, 51.306734694, 51.844036281, 52.377573696, 52.874580499, 53.392403628, 53.953582766, 54.459977324, 54.970385488, 55.508253968, 56.03462585, 56.546394558, 57.065396825, 57.565170068, 58.096485261, 58.595555556, 59.148639456, 59.679160998, 60.18462585, 60.708367347, 61.228639456, 61.760680272, 62.252789116, 62.79553288, 63.314444444, 63.804943311, 64.336961451, 64.830113379, 65.382811791, 65.892199546, 66.41138322, 66.921995465, 67.477188209, 67.98553288, 68.531587302, 69.05185941, 69.568911565, 70.124263039]"
Farewell To Ireland,2,,reel,02_v02.mp3,youtube.com/watch/9oaqgJbRFBE,solo,banjo,"[10.995487528, 21.894965986, 32.888163265, 43.666462585, 54.217346939, 64.77521542]","[0.139319728, 0.827210884, 1.519455782, 2.198639456, 2.871587302, 3.565736961, 4.234263039, 4.891995465, 5.548095238, 6.267845805, 6.931882086, 7.579863946, 8.28952381, 8.96829932, 9.63047619, 10.311904762, 10.995487528, 11.659319728, 12.357120181, 12.991564626, 13.657687075, 14.336961451, 15.050884354, 15.720702948, 16.382335601, 17.068435374, 17.737097506, 18.433015873, 19.125986395, 19.818231293, 20.519183673, 21.194013605, 21.894965986, 22.601814059, 23.288163265, 23.984535147, 24.707482993, 25.39537415, 26.091972789, 26.784195011, 27.459047619, 28.155646259, 28.858072562, 29.531836735, 30.194489796, 30.878049887, 31.537120181, 32.216417234, 32.888163265, 33.582993197, 34.288730159, 34.93877551, 35.678911565, 36.384217687, 37.054693878, 37.725170068, 38.386938776, 39.078548753, 39.790045351, 40.448276644, 41.051428571, 41.704489796, 42.370181406, 43.014943311, 43.666462585, 44.339047619, 44.998888889, 45.683809524, 46.322312925, 46.96521542, 47.677823129, 48.307959184, 48.968367347, 49.597823129, 50.259591837, 50.90755102, 51.533356009, 52.231836735, 52.893605442, 53.533696145, 54.217346939, 54.877845805, 55.546099773, 56.199977324, 56.868571429, 57.504217687, 58.213877551, 58.848866213, 59.483786848, 60.150294785, 60.83047619, 61.479206349, 62.115328798, 62.779251701, 63.473197279, 64.115600907, 64.77521542]"
Farewell To Ireland,2,,reel,02_v03.mp3,youtube.com/watch/uBgErZRjEXE,ensemble,fiddle,"[9.781133787, 18.44244898, 26.932244898, 35.413106576, 43.920544218, 52.288435374, 60.594603175, 68.920748299]","[0.443582766, 1.208752834, 1.973696145, 2.610521542, 3.140907029, 3.719070295, 4.273401361, 4.830113379, 5.361904762, 5.942358277, 6.52521542, 7.045124717, 7.645170068, 8.177324263, 8.736303855, 9.257346939, 9.781133787, 10.34952381, 10.898888889, 11.411972789, 11.942131519, 12.476349206, 13.029138322, 13.578843537, 14.125714286, 14.672698413, 15.193696145, 15.722879819, 16.264603175, 16.797664399, 17.346303855, 17.89414966, 18.44244898, 18.945328798, 19.497868481, 20.050408163, 20.578412698, 21.135396825, 21.656689342, 22.194716553, 22.69829932, 23.262721088, 23.81414966, 24.310657596, 24.806349206, 25.343015873, 25.882380952, 26.394263039, 26.932244898, 27.465918367, 27.98585034, 28.530045351, 29.065986395, 29.623718821, 30.130952381, 30.672653061, 31.179614512, 31.71739229, 32.278367347, 32.7938322, 33.298707483, 33.857006803, 34.374943311, 34.898004535, 35.413106576, 35.979047619, 36.523129252, 37.031020408, 37.55521542, 38.130498866, 38.646530612, 39.161519274, 39.678480726, 40.216054422, 40.730294785, 41.270589569, 41.778367347, 42.295306122, 42.826961451, 43.354557823, 43.920544218, 44.397301587, 44.927845805, 45.478276644, 45.978843537, 46.4969161, 47.025623583, 47.560907029, 48.063333333, 48.60462585, 49.141632653, 49.658390023, 50.182086168, 50.705260771, 51.211405896, 51.745578231, 52.288435374, 52.793469388, 53.342040816, 53.84707483, 54.350226757, 54.878571429, 55.403718821, 55.9169161, 56.476734694, 56.999183673, 57.539047619, 58.026666667, 58.557823129, 59.051247166, 59.580952381, 60.091292517, 60.594603175, 61.117278912, 61.640816327, 62.177981859, 62.695192744, 63.204399093, 63.740045351, 64.259024943, 64.75739229, 65.273922902, 65.799070295, 66.348117914, 66.859092971, 67.391043084, 67.929478458, 68.411723356, 68.920748299]"
Farewell To Ireland,2,,reel,02_v04.mp3,youtube.com/watch/X8Niddy4mU4,solo,whistle,"[11.080272109, 20.964376417, 30.613333333, 40.441904762, 50.025102041, 59.631746032, 69.417029478, 79.087165533]","[0.386031746, 1.108412698, 1.726984127, 2.359705215, 3.071609977, 3.723786848, 4.343174603, 4.980362812, 5.592403628, 6.228594104, 6.873197279, 7.511655329, 8.091428571, 8.680385488, 9.261882086, 9.904761905, 10.504126984, 11.080272109, 11.718095238, 12.403809524, 13.008888889, 13.607619048, 14.22537415, 14.813106576, 15.405714286, 16.058117914, 16.660725624, 17.30031746, 17.887913832, 18.525600907, 19.151360544, 19.773401361, 20.396439909, 20.964376417, 21.607619048, 22.215736961, 22.828866213, 23.413514739, 24.017755102, 24.599365079, 25.205963719, 25.793015873, 26.387301587, 26.987528345, 27.575442177, 28.161609977, 28.766303855, 29.368820862, 29.946371882, 30.613333333, 31.253333333, 31.858367347, 32.497777778, 33.102222222, 33.726984127, 34.301179138, 34.915555556, 35.484444444, 36.093968254, 36.667936508, 37.277936508, 37.895487528, 38.526984127, 39.146666667, 39.746054422, 40.441904762, 41.031111111, 41.645079365, 42.244172336, 42.869863946, 43.470498866, 44.057324263, 44.69446712, 45.283401361, 45.878208617, 46.50569161, 47.076621315, 47.680453515, 48.277800454, 48.877641723, 49.462244898, 50.025102041, 50.634965986, 51.245714286, 51.826507937, 52.445600907, 53.009727891, 53.622857143, 54.203469388, 54.821972789, 55.402653061, 55.99260771, 56.577641723, 57.18047619, 57.791609977, 58.356825397, 58.993628118, 59.631746032, 60.226031746, 60.833310658, 61.495873016, 62.11047619, 62.725079365, 63.344761905, 63.949206349, 64.530680272, 65.141496599, 65.762539683, 66.367777778, 66.971428571, 67.576122449, 68.165079365, 68.794920635, 69.417029478, 70.08, 70.695192744, 71.286462585, 71.891292517, 72.460680272, 73.130045351, 73.710204082, 74.28984127, 74.890272109, 75.465464853, 76.045283447, 76.62569161, 77.228503401, 77.836258503, 78.426666667, 79.087165533]"
Farewell To Ireland,2,,reel,02_v05.mp3,youtube.com/watch/y-p0N0cc_Lc,solo,fiddle,"[13.76, 22.426190476, 31.094058957, 39.729705215, 48.335510204, 56.974693878, 65.632834467, 74.328004535]","[1.175510204, 2.251156463, 3.454693878, 4.332743764, 5.133764172, 6.125714286, 7.107346939, 7.974399093, 8.727845805, 9.49031746, 10.192539683, 10.775510204, 11.422040816, 11.996734694, 12.584489796, 13.159183673, 13.76, 14.271723356, 14.82585034, 15.363265306, 15.929070295, 16.469931973, 16.990952381, 17.529659864, 18.106417234, 18.675578231, 19.229886621, 19.811519274, 20.309070295, 20.838684807, 21.382698413, 21.906848073, 22.426190476, 22.988344671, 23.540702948, 24.105646259, 24.632199546, 25.208163265, 25.726870748, 26.288004535, 26.820680272, 27.354739229, 27.929705215, 28.445147392, 28.976145125, 29.519024943, 30.038979592, 30.562902494, 31.094058957, 31.655804989, 32.196598639, 32.711972789, 33.256235828, 33.816507937, 34.386530612, 34.92106576, 35.443356009, 35.97414966, 36.525646259, 37.059160998, 37.578208617, 38.126122449, 38.643741497, 39.207709751, 39.729705215, 40.292970522, 40.827437642, 41.389478458, 41.932857143, 42.455510204, 42.959705215, 43.509977324, 44.056485261, 44.598208617, 45.133582766, 45.668571429, 46.217142857, 46.741836735, 47.25952381, 47.803877551, 48.335510204, 48.87170068, 49.45755102, 49.993854875, 50.538004535, 51.06122449, 51.609795918, 52.179092971, 52.67553288, 53.261269841, 53.787210884, 54.322222222, 54.872244898, 55.422653061, 55.926031746, 56.447596372, 56.974693878, 57.543197279, 58.105600907, 58.664489796, 59.195555556, 59.728276644, 60.272517007, 60.813061224, 61.316575964, 61.86723356, 62.42537415, 62.98122449, 63.53106576, 64.055510204, 64.609455782, 65.131133787, 65.632834467, 66.202562358, 66.74446712, 67.309365079, 67.843945578, 68.374535147, 68.924285714, 69.49600907, 70.044195011, 70.560204082, 71.126530612, 71.668888889, 72.182290249, 72.724172336, 73.28292517, 73.805102041, 74.328004535]"
Farewell To Ireland,2,,reel,02_v06.mp3,youtube.com/watch/Y1OVPxAwCxE,solo,fiddle,"[10.694081633, 20.353605442, 29.879931973, 39.215170068, 48.447142857, 57.840249433, 67.306666667]","[0.574693878, 1.358367347, 2.035351474, 2.64399093, 3.270680272, 3.920385488, 4.570907029, 5.146122449, 5.772698413, 6.399433107, 7.036394558, 7.634648526, 8.252879819, 8.889433107, 9.502426304, 10.100408163, 10.694081633, 11.311020408, 11.966802721, 12.521360544, 13.151904762, 13.768798186, 14.403151927, 14.985442177, 15.5861678, 16.190657596, 16.753197279, 17.36877551, 17.944671202, 18.59845805, 19.203106576, 19.736961451, 20.353605442, 20.968412698, 21.602086168, 22.178548753, 22.806349206, 23.456507937, 24.025396825, 24.624761905, 25.206938776, 25.767619048, 26.433015873, 27.001904762, 27.631020408, 28.180634921, 28.720022676, 29.284217687, 29.879931973, 30.478027211, 31.060294785, 31.655986395, 32.216258503, 32.808752834, 33.369591837, 33.976938776, 34.556643991, 35.160952381, 35.743537415, 36.330566893, 36.891360544, 37.459591837, 38.016870748, 38.608979592, 39.215170068, 39.749659864, 40.349002268, 40.922993197, 41.478820862, 42.063061224, 42.632517007, 43.191428571, 43.775170068, 44.391519274, 44.990249433, 45.578548753, 46.178390023, 46.740566893, 47.323378685, 47.904285714, 48.447142857, 49.064875283, 49.660385488, 50.209637188, 50.776417234, 51.366371882, 51.942471655, 52.53845805, 53.110680272, 53.714761905, 54.325895692, 54.920907029, 55.511451247, 56.110385488, 56.66244898, 57.266213152, 57.840249433, 58.447732426, 59.036734694, 59.640453515, 60.232562358, 60.836281179, 61.370340136, 61.96244898, 62.561995465, 63.155011338, 63.756938776, 64.377324263, 64.952018141, 65.531678005, 66.089795918, 66.671927438, 67.306666667]"
Farewell To Ireland,2,,reel,02_v07.mp3,youtube.com/watch/ZQXZQytr8AM,solo,whistle,"[6.493287982, 12.993741497, 19.552403628, 26.329251701, 32.946349206, 39.498231293, 45.982653061]","[0.078707483, 0.491496599, 0.885986395, 1.258231293, 1.652244898, 2.054965986, 2.488163265, 2.858231293, 3.282721088, 3.667301587, 4.059138322, 4.464852608, 4.880770975, 5.310045351, 5.704965986, 6.077188209, 6.493287982, 6.908843537, 7.324444444, 7.716281179, 8.116825397, 8.543492063, 8.955646259, 9.360544218, 9.761088435, 10.176802721, 10.551292517, 10.959455782, 11.383945578, 11.785578231, 12.183945578, 12.569251701, 12.993741497, 13.39106576, 13.805442177, 14.233582766, 14.636190476, 15.047619048, 15.462312925, 15.834557823, 16.236190476, 16.673741497, 17.061269841, 17.486802721, 17.901496599, 18.319455782, 18.685170068, 19.109659864, 19.552403628, 19.97553288, 20.391723356, 20.850068027, 21.262789116, 21.695124717, 22.10893424, 22.526394558, 22.97015873, 23.370884354, 23.782312925, 24.236190476, 24.663945578, 25.065578231, 25.477006803, 25.898231293, 26.329251701, 26.721088435, 27.145578231, 27.566802721, 27.939047619, 28.369546485, 28.817414966, 29.187006803, 29.610975057, 30.009251701, 30.445419501, 30.887619048, 31.37414966, 31.739863946, 32.11537415, 32.523446712, 32.946349206, 33.369433107, 33.77814059, 34.193696145, 34.593741497, 35.005170068, 35.423129252, 35.850884354, 36.226394558, 36.650884354, 37.055782313, 37.506394558, 37.912335601, 38.277006803, 38.704761905, 39.106394558, 39.498231293, 39.939047619, 40.363537415, 40.768435374, 41.166802721, 41.581496599, 41.995192744, 42.446666667, 42.83537415, 43.273900227, 43.671292517, 44.102290249, 44.514603175, 44.91537415, 45.323537415, 45.768707483]"
Farewell To Ireland,2,,reel,02_v08.mp3,youtube.com/watch/NC-g32Kg_Wg,ensemble,fiddle,"[9.439591837, 18.045170068, 26.637641723, 35.204444444, 43.739297052, 52.302698413, 60.846439909, 69.402789116]","[0.417959184, 1.139183673, 1.718798186, 2.301428571, 2.834285714, 3.400362812, 3.963696145, 4.474444444, 5.033673469, 5.610408163, 6.157823129, 6.733809524, 7.268321995, 7.79829932, 8.342993197, 8.885510204, 9.439591837, 10.013287982, 10.540068027, 11.079183673, 11.591337868, 12.157709751, 12.718843537, 13.257301587, 13.795714286, 14.314920635, 14.874421769, 15.39877551, 15.929410431, 16.456281179, 16.97877551, 17.519365079, 18.045170068, 18.606893424, 19.150498866, 19.6769161, 20.228276644, 20.754081633, 21.31755102, 21.82861678, 22.352562358, 22.894081633, 23.427188209, 23.967052154, 24.499546485, 25.034126984, 25.563151927, 26.07047619, 26.637641723, 27.152698413, 27.702517007, 28.249365079, 28.805419501, 29.334353741, 29.88276644, 30.394807256, 30.929115646, 31.464489796, 32.052244898, 32.588435374, 33.089659864, 33.602743764, 34.133151927, 34.660521542, 35.204444444, 35.748752834, 36.291337868, 36.850090703, 37.359229025, 37.882562358, 38.430204082, 38.949455782, 39.466984127, 39.998684807, 40.562902494, 41.09968254, 41.622902494, 42.134058957, 42.679591837, 43.212426304, 43.739297052, 44.281814059, 44.810748299, 45.3661678, 45.895102041, 46.437006803, 46.972993197, 47.483038549, 48.014512472, 48.548888889, 49.094739229, 49.633129252, 50.150136054, 50.683106576, 51.216462585, 51.762675737, 52.302698413, 52.819931973, 53.35814059, 53.883582766, 54.42829932, 54.995963719, 55.504081633, 56.047029478, 56.578888889, 57.107891156, 57.679818594, 58.155464853, 58.695192744, 59.228027211, 59.779160998, 60.313764172, 60.846439909, 61.367709751, 61.923922902, 62.45047619, 62.987596372, 63.536643991, 64.067256236, 64.618276644, 65.132630385, 65.667823129, 66.219002268, 66.764126984, 67.270770975, 67.805328798, 68.336145125, 68.862879819, 69.402789116]"
